sub_county_id,sub_county_name,national_id,initial,occupation,patient_id,gender,date_of_birth,is_regular_smoker,insurance_id,country_id,country_name,county_id,county_name,level_of_education,phone_number_category,phone_number,insurance_status,is_pregnant,site_id,site_name,first_name,last_name,age,middle_name,landmark,program_id,program_name,insurance_type,is_support_group,is_active,is_deleted,tenant_id,created_by,updated_by,updated_at,created_at,has_diabetes,on_diabetes_meds,has_hypertension,on_htn_meds,has_mental_health_issue,on_mh_treatment
21,Khwisero,17425234741574,M,Radio producer,174252347,M,1993-03-11,True,17425234741574,KE,Kenya,3,Kakamega,Bachelor's Degree,Work,3830008186,Active,False,57,Riruta Health Centre,Mary,Foster,32,,44033 Joseph Crossing,9d27a70e-9691-4980-8aa2-a92189f65765,Hypertension Management,Private,True,True,False,e62779ea-b1d1-49c5-9bd0-cf33d193d4ce,Miss Sarah Ritter,Miss Sarah Ritter,2025-04-08 21:38:24,2025-04-08 21:18:36,,,,,,
1,Makueni,31978141538681,L,"Engineer, biomedical",319781415,M,1971-08-13,True,31978141538681,KE,Kenya,1,Makueni,Bachelor's Degree,Personal,8600892196,Active,False,84,Maua Methodist Hospital,Lisa,Gray,53,,6804 Stevens Courts Suite 976,4af89902-06fd-474c-9146-d19bce9d1e6b,Diabetes Care,Employer-Based,True,True,False,45f223e5-4986-454d-8121-ce2adc207a7a,Aimee Ramirez,Aimee Ramirez,2025-04-08 23:02:27,2025-04-08 22:11:54,,,,,,
60,Mvita,22748581245695,K,Technical brewer,227485812,F,1971-12-30,False,22748581245695,KE,Kenya,8,Mombasa,Master's Degree,Personal,3607658173,Active,False,44,Mirangine Health Centre,Kelly,Davis,53,,3757 Dawn Isle,c3df4981-3b71-4b27-8977-33173babc5cc,General Wellness,None,False,True,False,846ceeb4-e023-4a7f-bc56-21275154b2a8,Phillip Krueger,Angela Thomas,2025-04-08 23:50:44,2025-04-08 23:41:14,,,,,,
71,Embakasi South,88023510381269,D,"Research officer, political party",880235103,M,1950-01-13,True,88023510381269,KE,Kenya,9,Nairobi,Primary Education,Work,3126978930,Active,False,40,Rongai Health Centre,Douglas,Soto,75,,4520 Barker Rapid Suite 043,220c1f69-826c-4bd8-aa4a-97acf814d5fa,Hypertension Management,None,True,False,False,4da96680-912a-4718-a733-88ccb5d4afdc,Julie Kerr,Julie Kerr,2025-04-09 00:47:44,2025-04-09 00:09:27,,,,,,
34,Kuresoi North,47170640499217,K,"Scientist, product/process development",471706404,F,1981-06-21,False,47170640499217,KE,Kenya,4,Nakuru,Diploma,Work,8811616202,None,True,44,Mirangine Health Centre,Kari,Norton,43,,37106 Jackson Unions,7bf6733b-da04-498c-894f-036f6cfce591,General Wellness,None,False,True,False,15a77e25-0e53-4ec6-ae82-b4677698f92f,Phillip Krueger,Phillip Krueger,2025-04-09 01:47:45,2025-04-09 01:37:04,,,,,,
55,Malindi,39478068257298,A,"Scientist, research (medical)",394780682,F,1981-07-28,True,39478068257298,KE,Kenya,7,Kilifi,Secondary Education,Family,4485959224,None,False,53,Mbagathi County Referral Hospital,Alicia,Taylor,43,,589 Kennedy Fords,556b73fa-9eb3-4e4b-8017-e6b9da3593d1,Diabetes Care,None,False,False,False,81c07f6c-8478-47b1-8f32-220ea5582a77,Mary Lynn,Mary Lynn,2025-04-09 02:45:06,2025-04-09 02:31:29,,,True,False,,
33,Bahati,24816561941673,S,Chief Marketing Officer,248165619,F,1993-05-07,False,24816561941673,KE,Kenya,4,Nakuru,Secondary Education,Personal,5622710433,Active,False,48,Wanjohi Health Centre,Sharon,Ho,32,,1097 Carl Roads Apt. 503,1b1040f3-f959-466b-bbc0-ef4f5dade2f3,Hypertension Management,None,False,True,False,83332d38-456c-48a4-91d7-d4e0f0c22875,Tracy Taylor,Tracy Taylor,2025-04-09 04:01:25,2025-04-09 04:01:08,,,,,,
56,Magarini,88336363361243,J,General practice doctor,883363633,F,1984-02-13,True,88336363361243,KE,Kenya,7,Kilifi,Doctorate,Work,8831921342,Active,True,10,Emali Model Health Centre,Joshua,Hoover,41,Miranda,89659 Levy Street,51da486a-5c64-4987-ac24-020997db066d,General Wellness,Private,True,False,False,757bba90-58bb-4d22-8a75-70a2fa8a4001,Dustin Ortiz,Dustin Ortiz,2025-04-09 04:57:57,2025-04-09 04:52:44,,,,,,
10,Mathira West,17863428402370,M,Sales promotion account executive,178634284,M,1976-07-23,False,17863428402370,KE,Kenya,2,Nyeri,No Formal Education,Emergency,9222705102,Active,False,1,Makueni County Referral Hospital,Monica,Barnett,48,,7548 John Lock Suite 675,65d4d5ac-8058-4c2a-9d62-be79cb615a2c,General Wellness,Community-Based,False,True,False,3432535a-5b9f-48af-a689-a04795136ef3,Amy Bailey,Amy Bailey,2025-04-09 05:28:42,2025-04-09 05:17:14,,,,,,
43,Ol Joro Orok,29499072048100,L,Agricultural consultant,294990720,F,1980-06-16,False,29499072048100,KE,Kenya,5,Nyandarua,Diploma,Work,6877418652,Active,False,62,Port Reitz Sub-County Hospital,Larry,Boyd,44,,5639 Patrick Fall Apt. 375,a26b1fb5-1f75-481c-85b2-8d7b60b53ce0,General Wellness,Employer-Based,True,True,False,4413a0af-ef67-41f1-abdd-5649a5c56e93,Robin Hurst,Robin Hurst,2025-04-09 06:49:36,2025-04-09 06:08:17,,,,,,
60,Mvita,14894916148462,A,"Teacher, music",148949161,M,1965-06-19,False,14894916148462,KE,Kenya,8,Mombasa,Master's Degree,Family,9404760440,Active,False,42,Engineer Sub-County Hospital,Alicia,Smith,59,,797 Thompson Summit,dd4fe646-4e50-4b27-b85c-d9a01aae3511,General Wellness,Community-Based,False,True,False,548ff994-8800-4702-9fd4-1d1598af5fa1,Michael Rodriguez,Michael Rodriguez,2025-04-09 07:31:47,2025-04-09 07:25:22,,,,,,
52,Igembe South,84414417186907,N,Sport and exercise psychologist,844144171,F,1999-04-16,True,84414417186907,KE,Kenya,6,Meru,Master's Degree,Family,2216107051,Active,True,88,Kanyakine Sub County Hospital,Nancy,Christensen,26,,90552 Black Shores Suite 601,7158de06-5526-4722-9ff4-49d4b3932d62,Hypertension Management,None,True,False,False,2f89acc4-e06a-4acc-8277-3ab4a39232f8,Blake Rhodes,Blake Rhodes,2025-04-09 08:12:38,2025-04-09 08:10:02,,,,,True,False
63,Likoni,26864734613568,J,Make,268647346,M,1954-05-20,False,26864734613568,KE,Kenya,8,Mombasa,Doctorate,Personal,4938620448,Active,False,33,Molo Sub-County Hospital,James,Juarez,71,,7919 Davis Course,02c94a49-b9fa-477f-b1cf-8c083cef2152,Hypertension Management,NHIF,True,False,False,0a8e27cc-27f9-433a-b7e6-a4fe17c2346a,Tracy Coleman,Tracy Coleman,2025-04-09 09:57:15,2025-04-09 09:52:42,,,,,,
29,Nakuru Town West,18950275768121,I,"Editor, magazine features",189502757,M,1986-12-26,False,18950275768121,KE,Kenya,4,Nakuru,Diploma,Emergency,7134324064,Active,False,32,Naivasha Sub-County Hospital,Ian,Miller,38,Lonnie,95633 Stephenson Fall Suite 474,1be512db-bf9c-4421-a83c-99e98761e6b1,Diabetes Care,Employer-Based,True,False,False,29788f6c-9879-49bc-b975-79c06afa446d,Rebecca Gray,Rebecca Gray,2025-04-09 10:56:39,2025-04-09 10:04:19,,,,,,
9,Mathira East,97889065314684,C,Retail manager,978890653,F,1996-11-26,False,97889065314684,KE,Kenya,2,Nyeri,No Formal Education,Emergency,6289365435,Active,True,22,Butere Sub-County Hospital,Christopher,Kelly,28,Michael,83437 Johnson Crescent Apt. 727,cb35f7ba-88ea-470e-81cb-0a361a1382bd,Diabetes Care,NHIF,False,True,False,15e43b4b-c119-44b1-960a-af5a916de03b,Courtney Lee,Courtney Lee,2025-04-09 11:55:40,2025-04-09 11:46:45,,,,,,
20,Lurambi,22788973193707,B,"Designer, textile",227889731,M,1970-01-23,True,22788973193707,KE,Kenya,3,Kakamega,No Formal Education,Work,0267551254,Active,False,47,Amani Medical Clinic,Brenda,Watson,55,,207 Watkins Square Suite 673,c49a9401-5c56-45e9-9c4a-c7948c03c050,Diabetes Care,Private,True,False,False,645b5b8e-a712-476b-8543-5069f520b533,Carolyn Brooks,Shelly Stevens,2025-04-09 12:57:55,2025-04-09 12:47:53,,,,,,
47,Tigania East,22340500285993,J,Science writer,223405002,M,1967-05-04,False,22340500285993,KE,Kenya,6,Meru,Secondary Education,Emergency,8166496902,Active,False,89,Kangeta Sub County Hospital,Johnny,Brooks,58,,9839 David Isle,eab6e023-2541-4cca-a52d-4cea7b44f296,General Wellness,Community-Based,False,False,False,22882349-8021-4fd0-8a8f-d719b9fc3814,Allison Wise,Joseph Greene,2025-04-09 13:59:02,2025-04-09 13:35:53,,,,,,
33,Bahati,40945131913792,K,"Engineer, electronics",409451319,F,1950-06-30,True,40945131913792,KE,Kenya,4,Nakuru,No Formal Education,Emergency,7023244123,Active,False,14,Mukurweini Sub-County Hospital,Kristina,Brown,74,,32850 Moore Courts Suite 863,2c530884-5983-4af2-83f4-d610f4f0daaa,Hypertension Management,None,True,False,False,436916d2-124c-4fd9-bda9-b5dd1d4bba68,Bianca Jackson,Bianca Jackson,2025-04-09 14:33:42,2025-04-09 14:24:03,,,,,,
37,Rongai,25063736245908,R,Theatre director,250637362,M,1992-05-27,True,25063736245908,KE,Kenya,4,Nakuru,Primary Education,Family,6546968157,Active,False,18,Gichiche Health Centre,Roberta,Barnett,32,Marie,92355 Mason Alley,7b25d061-9267-4608-9247-7e0f6fd20213,Hypertension Management,Community-Based,True,False,False,58dd3994-3452-4624-8927-f733fa25f5f6,Paul Hanson,Christopher Livingston Jr.,2025-04-09 15:26:03,2025-04-09 15:19:31,,,,,,
55,Malindi,20062707857760,C,Insurance risk surveyor,200627078,M,1949-08-08,False,20062707857760,KE,Kenya,7,Kilifi,Secondary Education,Emergency,3461562624,Active,False,18,Gichiche Health Centre,Cheryl,Walton,75,,704 White Locks Apt. 715,ee291f37-2758-4158-8f63-03cdf7ddf70a,Hypertension Management,Employer-Based,True,False,False,0e2ec502-83d6-4872-9807-46a66e911b34,Adriana Smith,Paul Hanson,2025-04-09 16:50:56,2025-04-09 16:47:01,,,,,,
39,Ol Kalou,30833456839149,G,Further education lecturer,308334568,F,1971-11-14,False,30833456839149,KE,Kenya,5,Nyandarua,Bachelor's Degree,Emergency,8670766046,Active,False,35,Bahati Sub-County Hospital,Gina,Garcia,53,,785 Joseph Vista,615c1f26-c360-4a5c-a296-20a3a908200a,General Wellness,NHIF,True,True,False,798c324b-2cd2-4784-ae40-ae89b5c9087b,Terry Newman,Christina Smith,2025-04-09 17:57:54,2025-04-09 17:57:48,,,,,,
28,Nakuru Town East,46463570668116,A,Herbalist,464635706,F,1997-10-18,False,46463570668116,KE,Kenya,4,Nakuru,Secondary Education,Work,5943897607,Active,False,76,Ganze Health Centre,Amanda,Diaz,27,,77509 King Junction,7023a337-4f41-4d74-a551-96844dd6e287,Hypertension Management,NHIF,True,False,False,13880308-ab9a-4e97-bd21-4d58e75a4814,Rhonda Haynes,Linda Wood,2025-04-09 18:44:05,2025-04-09 18:15:09,,,,,,
27,Kakamega North,23780332740088,E,Economist,237803327,M,1962-07-13,True,23780332740088,KE,Kenya,3,Kakamega,No Formal Education,Work,5409150863,None,False,71,Mikindani Medical Clinic,Emily,Wang,62,Andrew,122 Jordan Harbor,7d471dc9-d077-44c9-b197-3dad6e0392e3,Diabetes Care,None,True,False,False,97e3eb42-f9c3-487d-bb7a-eee568558d45,Gail Shelton,Brendan Richardson,2025-04-09 19:35:10,2025-04-09 19:15:09,,,,,,
10,Mathira West,22013386252791,M,"Pharmacist, hospital",220133862,M,1986-05-07,True,22013386252791,KE,Kenya,2,Nyeri,Secondary Education,Family,5029168154,Active,False,29,Likuyani Sub-County Hospital,Michael,Ellis,39,,24161 Ashley Hollow Apt. 059,afb747c9-3e83-4f60-9b81-0969fde2a2e1,General Wellness,Private,False,True,False,24028f32-5cc6-437a-8305-7387848d175c,Patrick Price,Patrick Price,2025-04-09 20:55:20,2025-04-09 20:19:36,True,False,,,,
65,Nyali,28416432262503,T,Haematologist,284164322,M,1974-01-29,True,28416432262503,KE,Kenya,8,Mombasa,Primary Education,Work,6244063062,Active,False,90,Timau Sub-County Hospital,Thomas,Hodges,51,,9513 Andrew Islands Apt. 194,7a7ac903-b600-4b3f-a8af-c8be3439ce69,Diabetes Care,None,False,False,False,636a843b-8ac6-495c-bc7d-da78cd011fbe,Elizabeth Campbell,Lacey Hall,2025-04-09 21:34:22,2025-04-09 21:21:42,,,,,,
20,Lurambi,10544677050424,J,"Engineer, materials",105446770,F,1975-09-10,True,10544677050424,KE,Kenya,3,Kakamega,Doctorate,Personal,8055557277,Active,False,80,Vipingo Rural Demonstration Health Centre,Jessica,Lynch,49,,646 Donna Ports,d89a3eb0-6277-488d-93e4-8ac2ce1be0ed,General Wellness,Community-Based,False,True,False,e06765ce-908d-421e-847e-7b335972f998,Jason Dawson,Jason Dawson,2025-04-09 22:57:26,2025-04-09 22:43:05,,,,,True,False
79,Mathare,16552131413706,T,Plant breeder/geneticist,165521314,F,1967-11-04,False,16552131413706,KE,Kenya,9,Nairobi,Secondary Education,Family,7702992959,Active,False,53,Mbagathi County Referral Hospital,Tammy,Welch,57,Anna,48736 Nicholas Vista Apt. 163,ff12be71-76ee-402e-bd09-5ffa7c6cb6e4,Hypertension Management,None,True,False,False,6f630e9c-5acb-4a8f-a726-c561a5400f7d,Joel Allen,Mary Lynn,2025-04-09 23:22:47,2025-04-09 23:08:37,,,,,,
23,Navakholo,13150502774906,J,Site engineer,131505027,M,1964-01-13,False,13150502774906,KE,Kenya,3,Kakamega,Diploma,Family,3694551588,Active,False,27,Matungu Sub-County Hospital,Jason,Rodriguez,61,,67747 Sandra Fall Suite 408,12a137f0-7db0-462f-b938-06f70b50cccc,Diabetes Care,Private,False,True,False,abb0a182-2079-483f-a69d-8d76769a7549,Latoya Johnson,Kara Fisher,2025-04-10 00:25:59,2025-04-10 00:15:08,,,,,,
64,Jomvu,31222250238802,M,Catering manager,312222502,F,1988-12-30,False,31222250238802,KE,Kenya,8,Mombasa,Doctorate,Work,6630932998,Active,False,87,Laare Health Centre,Maria,Hines,36,,59329 Cohen Land Apt. 968,61156256-9bfb-481c-80da-ea1a746dcc8c,General Wellness,Private,False,False,False,51da4aa7-cd8e-4198-b822-99f95c2d48d1,Michael Briggs,Stephanie Ochoa,2025-04-10 02:01:21,2025-04-10 01:14:42,,,,,,
61,Kisauni,14895622248634,W,Toxicologist,148956222,M,1955-04-30,True,14895622248634,KE,Kenya,8,Mombasa,Secondary Education,Emergency,5241039773,None,False,20,Mweiga Health Centre,William,Lee,70,,27819 Wiggins Estate Apt. 710,e2a9a900-82d6-41f1-b20b-15a57def78dc,Diabetes Care,None,True,True,False,c6bbe7f5-ba41-410c-95a8-5c8b5b68c5f8,Bianca Lopez,Bianca Lopez,2025-04-10 02:46:47,2025-04-10 02:34:12,,,,,,
75,Lang'ata,16709639092977,K,Occupational therapist,167096390,F,1971-12-30,True,16709639092977,KE,Kenya,9,Nairobi,Master's Degree,Family,4819807704,None,False,8,Kambu Health Centre,Kaitlyn,Fleming,53,,6876 Dale Vista,4e6584d4-a122-4281-b8e2-0da45d5d283e,Hypertension Management,None,False,True,False,ccffce8f-dea8-4e17-bd8b-4906a1ba886b,Stephanie Knight,Stephanie Knight,2025-04-10 04:02:41,2025-04-10 04:02:08,,,,,,
75,Lang'ata,24727752217396,J,Gaffer,247277522,F,1951-12-14,False,24727752217396,KE,Kenya,9,Nairobi,Diploma,Personal,3734151773,Active,False,90,Timau Sub-County Hospital,Jose,Bryan,73,Karen,7574 Wheeler Trace Apt. 284,7b653ba3-12ea-4967-8f0c-07f4dda0f999,General Wellness,Community-Based,True,False,False,e3de7b50-5c3e-4ebf-8097-1d71d8a6bcd0,Robert Bray,Robert Bray,2025-04-10 04:55:07,2025-04-10 04:52:14,,,,,,
45,Imenti North,21606551250120,A,Estate agent,216065512,M,1982-09-10,True,21606551250120,KE,Kenya,6,Meru,Doctorate,Emergency,7742229464,Active,False,6,Wote Health Centre,Anthony,Beard,42,,94290 Diaz Pass,d7c65fb9-b09c-40e9-8ff4-7f48bc6f800b,Hypertension Management,Private,True,False,False,cdcf5d35-3599-4321-8401-869a50919dc6,Jessica Hull,Diana Martin,2025-04-10 05:47:34,2025-04-10 05:27:42,,,,,,
43,Ol Joro Orok,18082810411871,J,Radio broadcast assistant,180828104,M,1971-12-18,True,18082810411871,KE,Kenya,5,Nyandarua,Diploma,Work,8585672872,Active,False,68,Bamburi Dispensary,Julie,Ferrell,53,,15343 Edward Rest Apt. 357,e12b77e3-42f7-4424-9651-1c18cfc79f93,General Wellness,NHIF,False,True,False,ee3a0dcc-a8b2-46f8-a10d-4edd4e541c03,Richard Green,Valerie Fox,2025-04-10 06:56:36,2025-04-10 06:35:30,,,,,,
32,Gilgil,17060790657584,S,Banker,170607906,M,1995-02-16,False,17060790657584,KE,Kenya,4,Nakuru,Secondary Education,Emergency,6158148881,Active,False,8,Kambu Health Centre,Stephen,Durham,30,Rebecca,833 Robles Falls Apt. 372,d62d9a07-c531-4bef-a0de-25d7d5eec0f0,Hypertension Management,Employer-Based,False,False,False,b084d6df-0842-426a-8c72-015ae8e8b817,Heather Hess,Heather Hess,2025-04-10 08:02:55,2025-04-10 08:00:41,,,,,True,False
25,Kakamega Central,24536955543757,B,Software engineer,245369555,F,1981-11-27,True,24536955543757,KE,Kenya,3,Kakamega,Bachelor's Degree,Work,4033399771,Active,False,7,Matiliku Health Centre,Billy,Lynch,43,,1371 Miller Flat,7be54f13-ec14-47b1-b64a-0b78828ce9ac,General Wellness,NHIF,True,False,False,614bd8c8-5969-4148-8726-ae4ced0d0fa1,Sandra Smith,Sandra Smith,2025-04-10 08:28:07,2025-04-10 08:21:53,,,True,True,,
54,Kilifi South,20036257612624,C,Land/geomatics surveyor,200362576,M,1964-10-03,False,20036257612624,KE,Kenya,7,Kilifi,Diploma,Family,9970469472,Active,False,66,Jomvu Model Health Centre,Cory,Lawrence,60,Carmen,444 Matthew Springs Suite 712,8c42931a-182c-4a11-b3cd-27cca0c79c83,Hypertension Management,Employer-Based,False,True,False,2cc6e352-6543-478c-a547-11f4338ba21b,James Reese,Brent Petty,2025-04-10 09:42:07,2025-04-10 09:41:48,,,,,,
67,Dagoretti South,32538580164875,T,Information systems manager,325385801,F,1979-01-07,False,32538580164875,KE,Kenya,9,Nairobi,Bachelor's Degree,Family,4175823133,Active,False,32,Naivasha Sub-County Hospital,Tony,Flores,46,,8714 Ashley Drives Suite 236,4f42fb64-c395-4149-80b1-31265e4bc782,Diabetes Care,Private,False,False,False,6c29d5f2-0efa-42e9-b6b9-15a152736e0b,Larry Hunt Jr.,Larry Hunt Jr.,2025-04-10 10:51:59,2025-04-10 10:35:04,,,,,,
50,Igembe Central,15091279969155,K,Manufacturing systems engineer,150912799,F,1985-11-11,False,15091279969155,KE,Kenya,6,Meru,No Formal Education,Work,6434745245,Active,False,10,Emali Model Health Centre,Kristi,Phelps,39,,4696 Smith Lodge Apt. 652,4788e075-aca2-4513-8e47-af0db561f9af,Diabetes Care,Private,True,True,False,b0a0ab11-737a-4ee1-b28e-c9a5740da6fa,Dustin Ortiz,Dustin Ortiz,2025-04-10 11:50:50,2025-04-10 11:48:10,,,,,,
11,Othaya,16830892718490,T,Waste management officer,168308927,M,1945-09-02,True,16830892718490,KE,Kenya,2,Nyeri,Master's Degree,Personal,5056658833,None,False,65,Likoni Sub-County Hospital,Theresa,Wang,79,,1132 Sharp Stravenue Suite 067,ce8126e9-f0ab-479a-b693-5fe5346ae08c,Diabetes Care,None,True,True,False,0fb0ccb0-7507-4448-95c9-e29d940a8ef2,Leslie Todd,James Wood,2025-04-10 13:01:49,2025-04-10 12:58:49,,,,,,
56,Magarini,25124217397714,J,"Designer, blown glass/stained glass",251242173,F,1984-03-24,False,25124217397714,KE,Kenya,7,Kilifi,Primary Education,Work,8574172156,None,False,34,Gilgil Sub-County Hospital,John,Benitez,41,,493 Samuel Islands,ac07ae9f-526f-4da9-a84a-28754693a2a7,General Wellness,None,False,True,False,23ff03f9-a1a6-426d-a681-3dd6670e1af9,Robert Gill,Brittany Howard,2025-04-10 13:32:35,2025-04-10 13:28:33,,,,,,
61,Kisauni,24555498845579,A,"Engineer, civil (contracting)",245554988,M,1980-06-24,True,24555498845579,KE,Kenya,8,Mombasa,Bachelor's Degree,Personal,5732573755,None,False,30,Sheywe Community Hospital Limited,Ashley,Farmer,44,Jose,9021 Simmons Valley Suite 080,e2a66546-8d01-43c9-848f-ddb55a5ed621,Hypertension Management,None,False,True,False,c4857927-98a8-47d1-bf92-921b2113c632,Danielle Murphy,Andrea Davis,2025-04-10 14:59:58,2025-04-10 14:58:44,,,,,,
35,Kuresoi South,81685881710679,R,Ship broker,816858817,M,1945-06-12,True,81685881710679,KE,Kenya,4,Nakuru,Secondary Education,Emergency,7495119181,Active,False,62,Port Reitz Sub-County Hospital,Robin,Hunt,79,,197 Karen Trafficway,55d63b63-cffb-4c79-abcf-79cf37b0c012,General Wellness,None,False,False,False,286f4d7c-5786-46ec-957d-db1fce4b15ee,Jacob Valentine,Jacob Valentine,2025-04-10 15:56:29,2025-04-10 15:41:34,,,,,,
62,Changamwe,31072273478771,G,Newspaper journalist,310722734,F,1994-08-18,False,31072273478771,KE,Kenya,8,Mombasa,Master's Degree,Work,5786069409,None,True,21,Kakamega County Referral Hospital,Gabriella,Meyers,30,Steven,35624 Breanna Trafficway,6e3a8601-9e81-4ba1-bbd6-7b3b5a39540e,Diabetes Care,None,False,False,False,0d83e359-8d5b-4d55-b8ac-a9566f0c489a,Christine Miller,Christine Miller,2025-04-10 16:57:44,2025-04-10 16:13:20,,,,,,
28,Nakuru Town East,44426621496945,M,"Sound technician, broadcasting/film/video",444266214,F,1989-08-16,True,44426621496945,KE,Kenya,4,Nakuru,Master's Degree,Work,2342108902,Active,True,90,Timau Sub-County Hospital,Mark,Ellis,35,,55333 Martin Groves Apt. 350,9cc8cfd5-108b-496c-9a51-f5e9a5745546,Diabetes Care,Private,False,False,False,cc134afe-61e7-4e42-b957-2a2524b1dff6,Robert Bray,Lacey Hall,2025-04-10 17:55:49,2025-04-10 17:16:37,,,,,,
